country,company_name,address,city,phone,website,email,place_id,scraped_emails,scraping_error,all_emails
Slovakia,Fence Center,"Poľská 5, 040 01 Juh, Slovakia",Bratislava,,http://www.plotovecentrum.sk/,info@plotovecentrum.sk,ChIJf-YewOLfPkcRBKZLMxYn5ok,,Timeout,info@plotovecentrum.sk
Slovakia,Potrebujem plot,"Mäsiarska, 437/18 Košice, Slovakia",Košice,,http://www.potrebujemplot.sk/,info@potrebujemplot.sk,ChIJIeCCvGXgPkcRdE_wD7DX4Vs,info@potrebujemplot.sk,,info@potrebujemplot.sk
Slovakia,všetko O PLOTOCH,"Rastislavova 2362/88, 040 01 Košice, Slovakia",Košice,,http://www.oplotoch.sk/,info@oplotoch.sk,ChIJ9Q3EwfzfPkcR-YIiMA3dy0I,,HTTP 503,info@oplotoch.sk
Slovakia,Tvoj plot s.r.o.,"Vodárenská 636/3, 040 01 Košice I, Slovakia",Košice,,https://tvojplot.com/,info@tvojplot.com,ChIJ46OxMcLhPkcR0uHuSebPIaU,info@tvojplot.com,,info@tvojplot.com
Slovakia,Brany-Oplotenia,"Herlianska, 040 01 Košice, Slovakia",Košice,,http://brany-oplotenia.sk/,info@brany-oplotenia.sk,ChIJLerGB_vfPkcRaoaPwOr4b7s,info@brany-oplotenia.sk,,info@brany-oplotenia.sk
Slovakia,Bombaplot,"Slovenská 2743/93, 040 01 Košice, Slovakia",Košice,,http://www.bombaplot.sk/,info@bombaplot.sk,ChIJ7_iPHmDgPkcR0pPwuGJHEqg,"%62%6f%6d%62%61%70%6c%6f%74@%67%6d%61%69%6c.%63%6f%6d, bombaplot@gmail.com",,"%62%6f%6d%62%61%70%6c%6f%74@%67%6d%61%69%6c.%63%6f%6d, bombaplot@gmail.com, info@bombaplot.sk"
Slovakia,"Ploty, plotovky, plotové dosky","Šebastovská 150, 040 17 Šebastovce, Slovakia",Košice,,http://www.plotovky99.sk/,capulic@mail.com,ChIJo5YLz2ghP0cRcBYkYcaJtV0,,,capulic@mail.com
Slovakia,XCEL - Ploty - Slovensko,"Južná trieda 1597/78, 040 01 Košice, Slovakia",Košice,,https://xcel.pl/en/,pytania@xcel.pl,ChIJDyZUfkvfPkcR6901kgq68sI,,HTTP 503,pytania@xcel.pl
Slovakia,Profil Invest - Betónové ploty,"Čemernianska 3/1, Čemerné, 093 03 Vranov nad Topľou, Slovakia",Košice,,https://www.profilinvest.sk/sluzby/betonove-ploty/,betonoveploty@profilinvest.sk,ChIJbXi88nrJPkcR7ZtCiVa0_LU,", profilinvest@profilinvest.sk, priania.staznosti@centrum.sk, profilinvest.vyrobaploty@gmail.com, betonoveploty@profilinvest.sk",,"betonoveploty@profilinvest.sk, priania.staznosti@centrum.sk, profilinvest.vyrobaploty@gmail.com, profilinvest@profilinvest.sk"
Slovakia,Plusservis brány ploty,"Južná trieda 1597/78, 040 01 Košice, Slovakia",Košice,,http://www.plusservis.sk/,plusserviss@gmail.com,ChIJib637QffPkcRv1MIdwyLl1k,plusserviss@gmail.com,,plusserviss@gmail.com
Slovakia,"ABRA automatické brány, s.r.o.","Myslavská 2/A, 040 16 Košice - mestská časť Západ, Slovakia",Košice,,https://www.automatickebrany.eu/,,ChIJ_eG8RyTgPkcRziMI-wM19Vo,info@automatickebrany.eu,,info@automatickebrany.eu
Slovakia,EKOfence - Prešov,"Vajanského 5710/73, 080 01 Prešov, Slovakia",Prešov,,https://www.ekofence.sk/,,ChIJXQrMyGPtPkcR8RiSNq8DQg4,"shop@ekofence.sk, chat@ekofence.sk",,"chat@ekofence.sk, shop@ekofence.sk"
Slovakia,DEKORAČNÉ PLOTY - predaj a montáž 3D plotov a pletív na kľúč,"Soľanková 11933/2, Solivar, 080 05 Prešov, Slovakia",Prešov,,http://www.dekoracneploty.sk/,info@dekoracneploty.sk,ChIJf4AJquztPkcRPEGg4xisOyY,,HTTP 503,info@dekoracneploty.sk
Slovakia,Ploty Plus,"Jelšová 24A, Solivar, 080 05 Prešov, Slovakia",Prešov,,https://www.plotyplus.sk/,plotyplus@gmail.com,ChIJuauXfmPYFg4R6p1DA1uNaG4,plotyplus@gmail.com,,plotyplus@gmail.com
Slovakia,"Danielsson s.r.o., OKNÁ | BRÁNY | PLOTY | DVERE | ROLETY | ŽALÚZIE","Duklianska 8, 080 01 Prešov, Slovakia",Prešov,,https://www.danielsson.sk/,danielsson@danielsson.sk,ChIJxZDIEmDtPkcRTI42xmGw47Y,,HTTP 503,danielsson@danielsson.sk
Slovakia,Moderné Brány,"Hlavná 9, 065 41 Ľubotín, Slovakia",Prešov,,http://www.modernebrany.sk/,,ChIJT6EKJPFvPkcRPmuYeMk2D-Y,info@modernebrany.sk,,info@modernebrany.sk
Slovakia,EKOfence - Plotové centrum Humenné,"Tolstého 5/A, 066 01 Humenné, Slovakia",Prešov,,https://www.ekofence.sk/,,ChIJl6vmOKe1PkcRl8YQkqD4QTU,"shop@ekofence.sk, chat@ekofence.sk",,"chat@ekofence.sk, shop@ekofence.sk"
Slovakia,EKOfence - Plotové centrum Žilina,"Kamenná 12, 010 01 Žilina, Slovakia",Žilina,,https://www.ekofence.sk/,,ChIJl_rGb8heFEcRq1N7ReQx1ms,"shop@ekofence.sk, chat@ekofence.sk",,"chat@ekofence.sk, shop@ekofence.sk"
Slovakia,"ALUMIX, s.r.o. - Hliníkové ploty, brány, zábradlia","Pusté 868, 013 22 Rosina, Slovakia",Žilina,,http://www.ploty-alumix.sk/,servis@alumix.sk,ChIJOzSshh1ZFEcRIN7Hxsl9lAQ,,,servis@alumix.sk
Slovakia,EKOfence - plotové centrum Považský Chlmec,"Bytčianska 120A, 010 03 Žilina-Považský Chlmec, Slovakia",Žilina,,https://www.ekofence.sk/,,ChIJv_vxJOpdFEcRSCob8mqX1EE,"shop@ekofence.sk, chat@ekofence.sk",,"chat@ekofence.sk, shop@ekofence.sk"
Slovakia,"Event Service, s.r.o.","K cintorínu 93/41, Závodie, 010 04 Žilina, Slovakia",Žilina,,http://eventservice.sk/,,ChIJfyxBA1BfFEcR2Wc_JMKy058,info@eventservice.sk,,info@eventservice.sk
Slovakia,KP - KOVANÉ PLOTY,"KP - KOVANÉ PLOTY Rastislav Vrobel, Medvedzie 143/23-5, 027 44 Tvrdošín, Slovakia",Žilina,,https://www.kovane-ploty.sk/,obchod@kovane-ploty.sk,ChIJT6GrHZu5FUcRQCZP1m5IUcI,obchod@kovane-ploty.sk,,obchod@kovane-ploty.sk
Slovakia,Mirdif s.r.o. - Betónové ploty Nitra,"Krížna 675 10, Janíkovce, 949 07 Nitra, Slovakia",Nitra,,https://mirdif.sk/,dpetrik@hotmail.sk,ChIJZVnqT1o9a0cRlmmIKVGDBH0,dpetrik@hotmail.sk,,dpetrik@hotmail.sk
Slovakia,EKOfence - Ivanka pri Nitre,"Novozámocká 755, 951 12 Ivanka pri Nitre, Slovakia",Nitra,,https://www.ekofence.sk/,,ChIJD-zIUgIWa0cRF-yTIxAPmdA,"shop@ekofence.sk, chat@ekofence.sk",,"chat@ekofence.sk, shop@ekofence.sk"
Slovakia,EKOfence - Plotové centrum Nitra,"Chrenovská 16, Chrenová, 949 01 Nitra, Slovakia",Nitra,,https://www.ekofence.sk/,,ChIJ3d0Hv8M-a0cRWyOC137I8E8,"shop@ekofence.sk, chat@ekofence.sk",,"chat@ekofence.sk, shop@ekofence.sk"
Slovakia,"N&P Group, s.r.o. - NP Ploty","Hviezdoslavova 2168/35, 915 01 Nové Mesto nad Váhom, Slovakia",Nitra,,http://www.npgroup.sk/,objednavky@ploty-np.sk,ChIJ-2p7FtFXE0cRbMbQwO4mt3Y,,HTTP 503,objednavky@ploty-np.sk
Slovakia,PLOTY stacha - Ing. Vladimír Stacha,"Sládkovičova 634/131, 017 01 Považská Bystrica, Slovakia",Banská Bystrica,,https://www.plotystacha.sk/,vstacha@gmail.com,ChIJQ5eNi1CJFEcR-oMeOltfzNg,vstacha@gmail.com,,vstacha@gmail.com
Slovakia,LUNA-PLOTY - Betonové ploty a doplnky pre Vašu záhradu,"Malženice 31, 919 29 Malženice, Slovakia",Trnava,,http://www.lunaploty.sk/,info@lunaploty.sk,ChIJGRO9fVxYa0cRBS-xbQmHKcs,info@lunaploty.sk,,info@lunaploty.sk
Slovakia,"ALU-DESIGN, s. r. o. | Hliníkové ploty • brány & bráničky • zábradlia & balkóny • prístrešky & doplnky","Na Bystričku 44, Martin, 036 01 Martin, Slovakia",Martin,,https://alu-design.sk/,info@alu-design.sk,ChIJWUuxPGD_FEcRexiqCpRw9W8,,HTTP 503,info@alu-design.sk
Slovakia,EKOfence - Plotové centrum Trenčín,"Zlatovská 2181/32, Záblatie, 911 05 Trenčín, Slovakia",Trenčín,,https://www.ekofence.sk/,shop@ekofence.sk,ChIJh1rYMaKhFEcRJsUVxhi-9b0,"shop@ekofence.sk, chat@ekofence.sk",,"chat@ekofence.sk, shop@ekofence.sk"
Slovakia,Rollos s.r.o. - ŽALUZIE | ROLETY | MARKÍZY | PLOTY | GARÁŽOVÉ BRÁNY,"Zlatovská 2143, Zlatovce, 911 01 Trenčín, Slovakia",Trenčín,,http://www.rollos.sk/,obchod@rollos.sk,ChIJx3s4J4mhFEcRmzj8tz41Qx4,obchod@rollos.sk,,obchod@rollos.sk
Slovakia,Ploty Hravo,"Hliny 1410/2, 017 07 Považská Bystrica, Slovakia",Považská Bystrica,,http://www.plotyhravo.sk/,info@plotyhravo.sk,ChIJATtWfFSNFEcRNFhkYERg04k,,,info@plotyhravo.sk
Slovakia,"Chozé - Ploty, Brány, Pohony","Žilinská 4986/37, 017 01 Považská Bystrica, Slovakia",Považská Bystrica,,http://www.choze.sk/,choze@choze.sk,ChIJ_3azU_2LFEcR2X916IfTyJ4,,SSL Error,choze@choze.sk
Slovakia,Hliníkové ploty a brány ELMAR,"Topoľčianska Cesta 322, 958 52 Žabokreky nad Nitrou, Slovakia",Považská Bystrica,,https://ploty-elmar.sk/,info@ploty-elmar.sk,ChIJKc5kc1nJFEcRCas4EfLQnRA,,SSL Error,info@ploty-elmar.sk
Slovakia,Alena Maslošová - Betónové ploty BP Fence,"Hlavná 7/37, Úpor, 076 16 Zemplínska Nová Ves, Slovakia",Michalovce,,http://www.betonovy-plot.sk/,info@betonovy-plot.sk,ChIJO8rcRSvVOEcR0gKEVs3AS5I,info@betonovy-plot.sk,,info@betonovy-plot.sk
Slovakia,Betónové Ploty | Slovenská výroba | Predaj a montáž,"935 82 Plášťovce, Slovakia",Michalovce,,http://www.slovenskebetonoveploty.sk/,info@slovenskebetonoveploty.sk,ChIJrafYsW2_akcRKcC1p1gCXgQ,info@slovenskebetonoveploty.sk,,info@slovenskebetonoveploty.sk
Slovakia,Kovostyl- Kované a Hliníkové ploty a brány,"Komárňanská cesta 18, Dolná kapsa, 940 02 Nové Zámky, Slovakia",Nové Zámky,,http://www.kovanabrana.sk/,info@kovanabrana.sk,ChIJ8x2Uh-wEa0cRqFv8IT-nQfk,info@kovanabrana.sk,,info@kovanabrana.sk
Slovakia,DOMINO betónové ploty,"Komoča 73, 941 21 Komoča, Slovakia",Nové Zámky,,https://www.bizref.sk/betonoveploty-novezamky,dominoploty@gmail.com,ChIJ_b3JRMYHa0cRI6QeXvGUxSM,dominoploty@gmail.com,,dominoploty@gmail.com
Slovakia,"JUHOKOV- kované polotovary, komponenty na brány a ploty, pohony NICE a príslušenstvo brán","Komárňanská cesta 18, Dolná kapsa, 940 02 Nové Zámky, Slovakia",Nové Zámky,,https://juhokov.sk/,info@juhokov.sk,ChIJ9S7q5wUBa0cRJDu9BgfEnEs,info@juhokov.sk,,info@juhokov.sk
Slovakia,Elektricky plot,"Stavbárov 2749/4, Komárno, 945 01 Komárno, Slovakia",Komárno,,https://www.elektrickyplot.sk/kontakt/,jan@novak.sk,ChIJRTcMgVeta0cReNmAnj2XeX4,,HTTP 503,jan@novak.sk
Slovakia,DŽATKO JUNIOR - BETÓNOVĚ PLOTY,"Brestov 862, 066 01 Brestov, Slovakia",Humenné,,http://dzatko-junior.sk/kontakt/,betonoveploty@dzatko-junior.sk,ChIJ7c1_7Ka1PkcRf6XS1-d0jeg,"betonoveploty@dzatko-junior.sk, dzatkojunior@dzatko-junior.sk",,"betonoveploty@dzatko-junior.sk, dzatkojunior@dzatko-junior.sk"
Slovakia,"HNL Steel - hliníkové brány, ploty, zábradlia a schody","Starinská 2134/21, 066 01 Humenné, Slovakia",Humenné,,https://www.hnlsteel.sk/,info@hnlsteel.sk,ChIJ-_7gXFy1PkcR7Q2C_cWxTVM,info@hnlsteel.sk,,info@hnlsteel.sk
Slovakia,PlotSystem,"Vrbovská cesta, 921 01 Piešťany, Slovakia",Piešťany,,http://www.plotsystem.sk/,bratislava@plotsystem.sk,ChIJTQv2iPdUa0cRf9Fh3XtAn1U,"bratislava@plotsystem.sk, info@plotsystem.sk",,"bratislava@plotsystem.sk, info@plotsystem.sk"
Slovakia,Bezpečnostné oplotenie,"Delipro Chirana, Vrbovská cesta 2511/19, 921 01 Piešťany, Slovakia",Piešťany,,http://www.bezpecnostneoplotenie.sk/,jr.pavolkapral@troaxsk.sk,ChIJxXCK7fNUa0cRDKHnHKGiqzo,,Error: Exceeded 30 redirects.,jr.pavolkapral@troaxsk.sk
Slovakia,Betónové Ploty,"Nová, 053 61 Olcnava, Slovakia",Spišská Nová Ves,,http://www.kamen-obklady.sk/,info@kamen-obklady.sk,ChIJz11mue1QPkcRNywuuad8OtU,,,info@kamen-obklady.sk
Slovakia,Hlinikové ploty,"Dolná Breznica 257, 020 61 Dolná Breznica, Slovakia",Dubnica nad Váhom,,http://www.hlinikove-ploty.com/,Rastipavlus@gmail.com,ChIJH9giaH-FFEcREfwAG_JCHE8,,,Rastipavlus@gmail.com
Slovakia,PlotMont.sk,"Staničná 1522/20, 908 51 Holíč, Slovakia",Dubnica nad Váhom,,https://www.plotmont.sk/,info@plotmont.sk,ChIJW9NOq_ExE0cRkOCq1gP3HLg,info@plotmont.sk,,info@plotmont.sk
Slovakia,"Ploty, brány","Hviezdoslavova, 915 01 Nové Mesto nad Váhom, Slovakia",Dubnica nad Váhom,,http://www.npgroup.sk/kontakt/,objednavky@ploty-np.sk,ChIJ-2p7FtFXE0cRSMVbhDHgenY,,HTTP 503,objednavky@ploty-np.sk
Slovakia,Hliníkové ploty,"Ilava č.257, 020 61 Púchov, Slovakia",Dubnica nad Váhom,,http://hlinikove-ploty.com/kontakt,pavlus@stavebneprofily.sk,ChIJazn3d2uFFEcRdT7S1o4EJEc,"sp@stavebneprofily.sk, ploty@stavebneprofily.sk, pavlus@stavebneprofily.sk, technik@stavebneprofily.sk",,"pavlus@stavebneprofily.sk, ploty@stavebneprofily.sk, sp@stavebneprofily.sk, technik@stavebneprofily.sk"
Slovakia,ALUPLOTY Slovakia s.r.o.,"Nezábudková, 955 01 Topoľčany, Slovakia",Topoľčany,,http://www.aluploty.com/,info@aluploty.sk,ChIJR3VbqstKa0cRx_4IXb_vUKQ,,SSL Error,info@aluploty.sk
Slovakia,Nice-Inox - Nerezové ploty a zábradlia,"Velušovce 131, 955 01 Velušovce, Slovakia",Topoľčany,,http://www.nice-inox.sk/,info@nice-inox.sk,ChIJZf_YHJGzFEcRjZqrRJNjcPQ,,SSL Error,info@nice-inox.sk
Slovakia,Braany - Kované brány a ploty,"Partizánska 447/36, 955 01 Chrabrany, Slovakia",Topoľčany,,http://www.braany.sk/,info@braany.sk,ChIJlyKsBxNLa0cRseS59rBD7kM,support@smartweb.sk,,"info@braany.sk, support@smartweb.sk"
Slovakia,COOL PLOTY,"Hlohovská cesta 446, 955 01 Nemčice, Slovakia",Topoľčany,,http://www.coolploty.sk/,info@coolploty.sk,ChIJcxT9uQJLa0cReAzjE-4dkmk,info@coolploty.sk,,info@coolploty.sk
Slovakia,HouseGarden | Topoľčany,"Odbojárov 678, 955 01 Tovarníky, Slovakia",Topoľčany,,http://www.housegarden365.sk/,housegarden_showroom_bratislava_0e054259b1aca6a4@2x.jpeg,ChIJIc6FgqtKa0cRBFJmmRaquRs,,HTTP 503,housegarden_showroom_bratislava_0e054259b1aca6a4@2x.jpeg
Slovakia,"Moje PLOTY, BRÁNY, POHONY","Janka Matušku 16, 957 01 Bánovce nad Bebravou, Slovakia",Topoľčany,,http://mojeploty.sk/,mojeploty@mojeploty.sk,ChIJlzPeFOm3FEcRVNP1y39gAhg,mojeploty@mojeploty.sk,,mojeploty@mojeploty.sk
Slovakia,Betónové ploty - NajkrajšiePloty.sk - Výroba a montáž betónových plotov,"Tehelniarska, 956 13 Hrušovany, Slovakia",Topoľčany,,https://www.najkrajsieploty.sk/,najkrajsieploty@gmail.com,ChIJP9lFNLBJa0cRJw2i2K0dgH8,najkrajsieploty@gmail.com,,najkrajsieploty@gmail.com
Slovakia,montovaneploty,"Námestie slobody 18/41, 972 47 Oslany, Slovakia",Topoľčany,,http://montovaneploty.sk/,info@montovaneploty.sk,ChIJJRngoibOFEcR7XjZ7Xk2ckY,,HTTP 503,info@montovaneploty.sk
Slovakia,Hliníkový plot,"1. mája 4541, 031 01 Liptovský Mikuláš, Slovakia",Liptovský Mikuláš,,http://www.hlinikovyplot.sk/,info@hlinikovyplot.sk,ChIJG04fwE6ZFUcRoDZFaInJhJs,info@hlinikovyplot.sk,,info@hlinikovyplot.sk
Slovakia,"DANAJ SLOVAKIA - DVERE, BRÁNY, PLOTY","1. mája 4541, 031 01 Liptovský Mikuláš, Slovakia",Liptovský Mikuláš,,http://www.alles.sk/,alles@alles.sk,ChIJNWp86k6ZFUcRl1MZMIMi9dA,,SSL Error,alles@alles.sk
Slovakia,"Michal Gabčo - pokládka zámkovej dlažby, okrasné ploty, stavebné práce","Komenského 499/2, 033 01 Liptovský Hrádok, Slovakia",Liptovský Mikuláš,,http://mgstavbyplotydlazby.sk/,tereziagabcova@gmail.com,ChIJOc1liHKdFUcRv9Bpl2CkEPw,,SSL Error,tereziagabcova@gmail.com
Slovakia,"PLOTY - BRÁNY - ZÁBRADLIA - FLIM, s.r.o.","Mostová 286 30, 958 04 Partizánske, Slovakia",Partizánske,,http://www.flim.sk/,info@flim.sk,ChIJyVwLlRTPFEcRK6Q0R88bJDE,info@flim.sk,,info@flim.sk
Slovakia,Ploty & Záhrada,"Myslenická 3528/1A, 902 01 Pezinok, Slovakia",Pezinok,,https://www.ploty-zahrada.sk/,info@ploty-zahrada.sk,ChIJ7UL8H-yQbEcRjkpEtZpN68E,,,info@ploty-zahrada.sk
Slovakia,Maxstore,"Bratislavská 195/79, 902 01 Pezinok, Slovakia",Pezinok,,http://www.maxstore.sk/,obchod@maxstore.sk,ChIJ_985FXCabEcRWKFP9xlVfWg,obchod@maxstore.sk,,obchod@maxstore.sk
Slovakia,PLOTY - BART Complex s.r.o.,"Novojelčanská 63, 925 23 Jelka, Slovakia",Pezinok,,http://www.beton-plotysk.sk/,ploty.pezinok@gmail.com,ChIJja5YedaebEcRBsqDsImc_rs,"info@beton-plotysk.sk, ploty.pezinok@gmail.com",,"info@beton-plotysk.sk, ploty.pezinok@gmail.com"
Slovakia,Montáž Plotov,"Šenkvická cesta 14E, 902 01 Pezinok, Slovakia",Pezinok,,https://www.montazplotov.sk/contact.html,info@montazplotov.sk,ChIJ2VPB3rGQbEcRwc8beW6PlU0,info@montazplotov.sk,,info@montazplotov.sk
Slovakia,Brány-ploty-kovo s.r.o.,"Jánovce 215, 925 22 Jánovce, Slovakia",Senec,,https://www.brany-ploty-kovo.sk/,info@brany-ploty-kovo.sk,ChIJ0Vq0weucbEcRwn2g-40M_5s,info@brany-ploty-kovo.sk,,info@brany-ploty-kovo.sk
Slovakia,Betónové ploty,"Hornočepeňská 4394, Horný Čepeň, 926 01 Sereď, Slovakia",Šaľa,,http://www.betonoveploty.sk/kontakt,lukabeton@lukabeton.sk,ChIJjXJ0On5na0cR_Tiv1SrRLYs,lukabeton@lukabeton.sk,,lukabeton@lukabeton.sk
Slovakia,Ploty Javorina,"Hrušové 1004, 916 11 Bzince pod Javorinou, Slovakia",Šaľa,,https://www.plotyjavorina.sk/,jan@novak.sk,ChIJs5GNGM5XE0cRmO-3qR3S5rI,,HTTP 503,jan@novak.sk
Slovakia,Danter brány s.r.o.,"Bratislavská cesta 5608, 929 01 Dunajská Streda, Slovakia",Dunajská Streda,,http://www.danter.sk/,,ChIJjbn-n1uda0cRdwjSjGtXxFk,", info@danter.sk",,info@danter.sk
Slovakia,Betónové ploty - BigBeton,"Hlavná, 929 01 Veľké Dvorníky, Slovakia",Dunajská Streda,,https://www.bigbeton.sk/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=1786681111764843069,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,ChIJpUY-vqN3a0cR_Z3mEOJYVl4,info.bigbeton@gmail.com,,"605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, info.bigbeton@gmail.com"
Slovakia,Allgarden,"Pörmöče 325, 929 01 Malé Dvorníky, Slovakia",Dunajská Streda,,https://www.allgarden.sk/,58c85fbb6ad742229ab5294d1d3a3777@cssentry.creativesites.sk,ChIJ-91OWM93a0cR68coPCO_UVI,info@allgarden.sk,,"58c85fbb6ad742229ab5294d1d3a3777@cssentry.creativesites.sk, info@allgarden.sk"
Slovakia,AMP plast ploty a brany,"Veľké Blahovo 53, 930 01 Veľké Blahovo, Slovakia",Dunajská Streda,,https://www.ampplast.sk/,ampplast@ampplast.sk,ChIJ85JogWada0cRYq9QXSTmpPo,ampplast@ampplast.sk,,ampplast@ampplast.sk
Slovakia,Stavebniny - Kántor,"Kračanská cesta 5467, 929 01 Dunajská Streda, Slovakia",Dunajská Streda,,http://www.kantorstav.sk/,info@kantorstav.sk,ChIJURDN4Uida0cRfKA9k-CO39s,info@kantorstav.sk,,info@kantorstav.sk
Slovakia,STERICH s.r.o. - Betónové ploty,"Herlianska 547/2, Čemerné, 093 03 Vranov nad Topľou, Slovakia",Vranov nad Topľou,,http://www.plotysterich.sk/,info@plotysterich.sk,ChIJV2uTkJjJPkcR8lADD9unKag,info@plotysterich.sk,,info@plotysterich.sk
Slovakia,Betónové ploty - Šoth s.r.o.,"Zahradná 666/1A, 067 61 Stakčín, Slovakia",Snina,,https://www.bpsoth.sk/,info@bpsoth.sk,ChIJB0NukR9POUcRjXOSSrwJ9L0,"info@bpsoth.sk, info@example.com",,info@bpsoth.sk
Slovakia,Stavinvest RS s.r.o. - Betónové ploty a výrobky,"Školská, 979 01 Rimavská Sobota, Slovakia",Rimavská Sobota,,http://stavomont.weblahko.sk/,stavoplot@gmail.com,ChIJM7ac9CaNP0cR8KoxvHxYOE8,,,stavoplot@gmail.com
Slovakia,"INCON - okná a dvere, autorizované zastúpenie Rimavská Sobota - Montag, s.r.o.","Škultétyho 350, 979 01 Rimavská Sobota, Slovakia",Rimavská Sobota,,http://www.montag.sk/,montag@montag.sk,ChIJ8YhyLtPyP0cRRnXDtFLw830,,HTTP 503,montag@montag.sk
Slovakia,Pletivá Albert Rimavská Sobota,"Cintorínska 3646/3646, 979 01 Cintorínska-Rimavská Sobota, Slovakia",Rimavská Sobota,,https://www.zbersurovin.sk/pletiva/,albert@zbersurovin.sk,ChIJg3WWY7SNP0cRpKmubMtRgsQ,,,albert@zbersurovin.sk
Slovakia,"W-Mont s.r.o. - brány, ploty, kovovýroba a garážové brány.","Košická cesta 2014, 979 01 Rimavská Sobota, Slovakia",Rimavská Sobota,,https://www.wmont.sk/,wmont621@gmail.com,ChIJEX7KzS_zP0cRA6Fq-VbjERM,wmont621@gmail.com,,wmont621@gmail.com
Slovakia,Betónové ploty,"Hlavná 142/7, Úpor, 076 16 Zemplínska Nová Ves, Slovakia",Trebišov,,http://www.betonovy-plot.sk/kontakt.html,info@betonovy-plot.sk,ChIJO8rcRSvVOEcR5UGpEtoeBCY,info@betonovy-plot.sk,,info@betonovy-plot.sk
Slovakia,"Tibor Baška - KOVOVÝROBA PÚCHOV | Brány a ploty, pergoly, zimné záhrady, schodiská, zábradlia, balkóny a iné","Dohňany 751, 020 51 Dohňany, Slovakia",Púchov,,http://www.kovovyroba-puchov.sk/,kovovyroba.pu@gmail.com,ChIJHRGSlFOPFEcRaGfPtPauimI,kovovyroba.pu@gmail.com,,kovovyroba.pu@gmail.com
Slovakia,Kamenné ploty,"Schiffelova 908 51, 908 51 Holíč, Slovakia",Skalica,,http://kamenne-ploty.com/kontakt/,info@kamenne-ploty.com,ChIJjVxswfsxE0cRZYPfaUKX1tc,"info@kamelie.sk, info@kamenne-ploty.com",,"info@kamelie.sk, info@kamenne-ploty.com"
Slovakia,"Stavebniny Skalica | Torx, s.r.o.","Nádražná 33, Skalica, 909 01 Skalica, Slovakia",Skalica,,http://www.torx.sk/,obchod@torx.sk,ChIJ45tcNU8wE0cRgGmz1vXEzXU,obchod@torx.sk,,obchod@torx.sk
Slovakia,"Bezúdržbové hliníkové ploty, brány, branky, zábradlí, pergoly, sítě proti hmyzu","Hradební 1547, 686 01 Uherské Hradiště 1, Czechia",Skalica,,http://www.bezudrzbovyplot.cz/,info@bezudrzbovyplot.cz,ChIJH9zEt64VE0cRaJurGlIEmQA,,SSL Error,info@bezudrzbovyplot.cz
Slovakia,Ploty s. r. o.,"Jarmočná, 064 01 Stará Ľubovňa, Slovakia",Stará Ľubovňa,,https://www.lacnyplot.sk/,plotysro@gmail.com,ChIJTZHojqoNPkcRNFIBJEBMPnk,,HTTP 503,plotysro@gmail.com
Slovakia,MYJAVSKÉ PLOTOVÉ CENTRUM,"Horná 1233, 907 01 Myjava, Slovakia",Moldava nad Bodvou,,http://www.mypc.sk/,peter.jakubec@gmail.com,ChIJjzT7zhJOE0cRCLmgL20T1hY,,HTTP 503,peter.jakubec@gmail.com
Slovakia,Betónové ploty SEDOP STAV s.r.o.,"Štefana Majora 440, 925 22 Veľké Úľany, Slovakia",Galanta,,http://www.sedopstav.sk/,sedopstav@gmail.com,ChIJYVdnyDd9a0cRsVw82HLhNGY,,SSL Error,sedopstav@gmail.com
Slovakia,PLOTREAL s.r.o.,"Hlohová 111, 920 01 Hlohovec, Slovakia",Galanta,,http://www.plotreal.sk/,eshop@plotreal.sk,ChIJvyxyuq1da0cRStpBlSpQhY8,,SSL Error,eshop@plotreal.sk
Slovakia,Lukaplot,"Hornočepeňská 4394, Horný Čepeň, 926 01 Sereď, Slovakia",Galanta,,http://www.lukaplot.sk/kontakt.html,lukabeton@lukabeton.sk,ChIJjXJ0On5na0cReFII9Dhgl18,lukabeton@lukabeton.sk,,lukabeton@lukabeton.sk
Slovakia,Jozef Rác - Montplot,"Wolkerova 1617/26, 900 31 Stupava, Slovakia",Malacky,,https://ploty-montplot.sk/,ploty.montplot@gmail.com,ChIJweXXuG_tbEcRnsUV6nAPUPg,,,ploty.montplot@gmail.com
Slovakia,"Alumax - Hliníkové ploty, brány, zábradlia a prístrešky.","Timravy 30, 920 01 Hlohovec, Slovakia",Hlohovec,,http://www.alumax-ploty.sk/,info@alumax.sk,ChIJCbsEfwhba0cRcG37XFuDOag,,HTTP 503,info@alumax.sk
Slovakia,Sypane ploty,"73, Rázusova 3527, 920 01 Hlohovec, Slovakia",Hlohovec,,http://www.sypaneploty.sk/,objednavky@sypaneploty.sk,ChIJ4aOtgPxaa0cRbxUkGm2xg3U,objednavky@sypaneploty.sk,,objednavky@sypaneploty.sk
Germany,Bauzaun Vermietung Berlin,"Marktpl. 3, 15831 Blankenfelde-Mahlow, Germany",Berlin,,https://www.bauzaun-vermietung-berlin.de/,info@bauzaun-vermietung-berlin.de,ChIJteb93bpDqEcRrGCQrzfCJVM,info@bauzaun-vermietung-berlin.de,,info@bauzaun-vermietung-berlin.de
