country,company_name,address,city,phone,website,email,place_id
Czech Republic,SO STAVO,"M. Švabinského 231/12, 466 05 Jablonec nad Nisou 5, Czechia",Jablonec nad Nisou,N/A,N/A,N/A,ChIJkWjOEtY1CUcRHF3q7Mxz2io
Czech Republic,OBI Půjčovna nářadí Jablonec nad Nisou,"Želivského 5231/2a, 465 05 Jablonec nad Nisou 5, Czechia",Jablonec nad Nisou,N/A,N/A,N/A,ChIJg42bNZQ1CUcR9CEf5T56HVk
Czech Republic,Půjčovna nářadí Vojtíškovi Jablonec nad Nisou,"Janovská 46, 466 04 Jablonec nad Nisou 4-Mšeno nad Nisou, Czechia",Jablonec nad Nisou,N/A,N/A,N/A,ChIJwQoKAsY0CUcRPMIYTwWo7S8
Czech Republic,Ploty Turnov,"J. Palacha 995, 511 01 Turnov 1, Czechia",Jablonec nad Nisou,N/A,http://www.plotyturnov.cz/,info@plotyturnov.cz,ChIJpxAXlAWzDkcR4ojQFS0G4TM
Czech Republic,BETONOVÉ ploty JMK s.r.o.,"Sklepní 243, 671 67 Hrušovany nad Jevišovkou, Czechia",Třebíč,N/A,https://betonoveploty-jmk.cz/,info@betonoveploty-jmk.cz,ChIJc8maIb5LbUcRde7IybNF8B8
Czech Republic,Betonové ploty Grigor,"675 56 Dukovany, Czechia",Třebíč,N/A,N/A,N/A,ChIJ978E-3unEkcRx2gXdxCZ6yI
Czech Republic,Rostislav Pokorný,"Krahulov 109, 675 21 Krahulov, Czechia",Třebíč,N/A,N/A,N/A,ChIJ3wEOnaxBDUcR-y8k_EJxmQ0
Czech Republic,Karel Procházka,"Brněnská 12, 674 01 Třebíč 1, Czechia",Třebíč,N/A,N/A,N/A,ChIJxRODhEhCDUcR5NKF2jeJDSM
Czech Republic,PRO-DOMA Stavebniny Třebíč,"Stavební 1396, 674 01 Třebíč 1, Czechia",Třebíč,N/A,N/A,N/A,ChIJEXds7kJDDUcRovpxPxaJAoU
Czech Republic,Dasplot - Daniel Sako,"Trstěnice 168, 671 71 Trstěnice, Czechia",Třebíč,N/A,https://www.dasplot.cz/,dasplot@seznam.cz,ChIJhfGqcS2pEkcRKaACmYnWVus
Czech Republic,Kerouš s.r.o.,"Řípov, Borovina 36, 674 01 Třebíč, Czechia",Třebíč,N/A,N/A,N/A,ChIJGQEmC9hBDUcRNF5tIC3eqNg
Czech Republic,Lubomír Votava s.r.o.,"Třebíčská 628, 675 55 Hrotovice, Czechia",Třebíč,N/A,N/A,N/A,ChIJcSZ52GxZDUcRm7kHWhgSOuU
Czech Republic,"BOHEMIO CZ, s.r.o.","Vaňkovo nám. 234/13, 674 01 Třebíč 1-Horka-Domky, Czechia",Třebíč,N/A,N/A,N/A,ChIJPwW4tDVCDUcRjgxJjkdmxEU
Czech Republic,Kaufland Třebíč-Nové Město,"Brněnská 360, 674 01 Třebíč 1, Czechia",Třebíč,N/A,N/A,N/A,ChIJTUzCvkhCDUcRWYYh7lGhha8
Czech Republic,Mezlík S.r.o.,"Manž. Curieových 657, 674 01 Třebíč 1, Czechia",Třebíč,N/A,N/A,N/A,ChIJZ7RV0j9CDUcRqzmP14vgrhE
Czech Republic,Čechová Pavla - Stavoplot,"674 01 Třebíč 1, Czechia",Třebíč,N/A,N/A,N/A,ChIJgzBTFzFCDUcR4-64NgcuLAo
Czech Republic,"POZEMSTAV TŘEBÍČ, spol. s r. o.","Hrotovická 191, 674 01 Třebíč 1, Czechia",Třebíč,N/A,N/A,N/A,ChIJK93jMk1CDUcRDWBG5yYzQTs
Czech Republic,Stavebniny DEK Třebíč,"Průmyslová 171, 674 01 Třebíč 1, Czechia",Třebíč,N/A,N/A,N/A,ChIJSZBzwk1CDUcR6cuBglqH6VI
Czech Republic,"KOBRA hutní prodejna, s.r.o.","Střítež 48, 674 01 Střítež, Czechia",Třebíč,N/A,N/A,N/A,ChIJAZsQV7dDDUcROBKkyC8jDiI
Czech Republic,"K-state Trebic, Ltd.","Cihelna 433, 675 21 Okříšky, Czechia",Třebíč,N/A,N/A,N/A,ChIJgcC3aXVADUcRyS8tg1CVgy8
Czech Republic,Robert Bula,"Hanělova 513, 674 01 Třebíč 1, Czechia",Třebíč,N/A,N/A,N/A,ChIJa_VVXCVCDUcRlXgtNi1h2lk
Czech Republic,"S.O.K. stavební, s.r.o.","Hrotovická-Průmyslová Zóna 162, 674 01 Střítež, Třebíč 1-Třebíč 1, Czechia",Třebíč,N/A,N/A,N/A,ChIJjyw8jaxDDUcRAXPSiW6BkDw
Czech Republic,Gaves-plot – prodej pletiv a příslušenství ke stavbě oplocení,"Lahoferova 577, 671 82 Dobšice, Czechia",Třebíč,N/A,https://www.plotygaves.cz/,marianga@seznam.cz,ChIJY3OKp4pUbUcRuYOE-OIfQuA
Czech Republic,Pletivo - Pokorný R. - Zámečnictví,"Krahulov 92, 675 21 Krahulov, Czechia",Třebíč,N/A,https://www.ploty-pokorny.cz/?_gl=1*ilznnr*_up*MQ..*_ga*NDc1MzA5ODQzLjE3MTY1MzE2NzU.*_ga_VZYTG4RMZS*MTcxNjUzMTY3NC4xLjEuMTcxNjUzMjEyNi4wLjAuMA..,pokorny@ploty-pokorny.cz,ChIJG8tOsKtBDUcR30Uz3Wl3wAc
Czech Republic,Izolace Plochých Strech - Vladan Vojta,"Zdislavina 24/10, 674 01 Třebíč 1, Czechia",Třebíč,N/A,N/A,N/A,ChIJN0xuwjdCDUcRAtiQuxoP3pM
Czech Republic,Ploty-SAKA Roman Fujtík,"Mládí 1097/4, 736 01 Havířov 1-Šumbark, Czechia",Havířov,N/A,http://www.ploty-saka.cz/,info@ploty-saka.cz,ChIJN_yEGgL8E0cRnYNqNiviZgk
Czech Republic,Ms ploty,"Na Kopci 364/3f, 735 64 Havířov 4, Czechia",Havířov,N/A,N/A,N/A,ChIJE4NH0qL_E0cRkOodw0XE2Do
Czech Republic,plotymoravia,"U Křížů 461/27b, 736 01 Havířov 1, Czechia",Havířov,N/A,N/A,N/A,ChIJ_S6aS0H5E0cRw0m6VqHg4Cs
Czech Republic,SARO 2RR s.r.o,"Hornosušská 1059/18, 735 64 Havířov 4-Prostřední Suchá, Czechia",Havířov,N/A,N/A,N/A,ChIJ3c2wStb-E0cRd11I7L_k3Wg
Czech Republic,DEK building Havirov,"U Skleníků 329/6, 735 64 Havířov 4, Czechia",Havířov,N/A,N/A,N/A,ChIJI7ECw8j-E0cRk2P0x01ebII
Czech Republic,Stavební firma,"Šumbark, 1 Havířov 1, Czechia",Havířov,N/A,N/A,N/A,ChIJmT5arfH_E0cR7hrPs_NSPpE
Czech Republic,HR systém - půjčovna nářadí,"Odlehlá 1150, 736 01 Havířov 1, Czechia",Havířov,N/A,N/A,N/A,ChIJvQm2cAP8E0cRB417u0PdwV0
Czech Republic,Havířovská Stavební s.r.o.,"Horní Těrlicko 223, 735 42 Těrlicko, Czechia",Havířov,N/A,N/A,N/A,ChIJ50QaocD4E0cR6lf_WCnM5ug
Czech Republic,GARA MNP s.r.o.,"Strmá 770/12A, 736 01 Havířov 1, Czechia",Havířov,N/A,N/A,N/A,ChIJA1u-3MX4E0cRG5FjoCi6ax8
Czech Republic,"Václav Bystroň - Ocelové konstrukce, Kovovýroba, Světlíky","Zahradní 22, 736 01 Havířov 1-Šumbark, Czechia",Havířov,N/A,N/A,N/A,ChIJYzF1_h7_E0cR_trIXkj8x4A
Czech Republic,HLIMONT,"Lidická 600, 736 01 Havířov 1, Czechia",Havířov,N/A,N/A,N/A,ChIJMcEyjyn5E0cR7kZ3ChXREnY
Czech Republic,Excel Media s.r.o.,"Zámečnická 479/4, 736 01 Havířov 1, Czechia",Havířov,N/A,N/A,N/A,ChIJic0YHtr4E0cRysiOR2IR5Ns
Czech Republic,Dřevoprodej Lami Morava S.r.o.,"Hornosušská 1308, 735 35 Horní Suchá, Czechia",Havířov,N/A,N/A,N/A,ChIJXVX3khj_E0cRV48L04z0L4E
Czech Republic,OBI Půjčovna nářadí Havířov,"Před Tratí 4/1433, 735 64 Havířov 4, Czechia",Havířov,N/A,N/A,N/A,ChIJj4k2-hP_E0cRlgZj65KNwXo
Czech Republic,"MAZUREK, s.r.o.","Dětmarovice 1090, 735 71 Dětmarovice, Czechia",Havířov,N/A,N/A,N/A,ChIJtVKr-HlWEUcRL5-M8gAi1RU
Czech Republic,OBI Havířov,"Před Tratí 4/1433, 735 64 Havířov 4, Czechia",Havířov,N/A,N/A,N/A,ChIJS-Z-ldH-E0cR4NljzQ9nt9M
Czech Republic,Raiz stavby s.r.o.,"Jablunkovská 392, 739 61 Třinec 1-Staré Město, Czechia",Třinec,N/A,N/A,N/A,ChIJ3asbdSERFEcRVzTYt37W88k
Czech Republic,A-Z Insulation Ltd. - Building Trinec,"Frýdecká 76, 739 61 Třinec 1, Czechia",Třinec,N/A,N/A,N/A,ChIJDyt6nUIFFEcR3I7VVfNl5lk
Czech Republic,Stavebniny DEK Třinec,"naproti OD Tesco, Frýdecká 225, 739 61 Třinec 1, Czechia",Třinec,N/A,N/A,N/A,ChIJdVYIBmoFFEcRR4ALb4OZQFY
Czech Republic,Dlažby Mikula s.r.o.,"432, Dolní Líštná, 739 61 Třinec, Czechia",Třinec,N/A,N/A,N/A,ChIJ0esgXkUFFEcRR_zt6oCci10
Czech Republic,Stavaři Třinec,"Lidická 546, 739 61 Třinec 1, Czechia",Třinec,N/A,N/A,N/A,ChIJ-TV17IUFFEcRBh6c75v95Ng
Czech Republic,"Studio Disa, s.r.o.","Frýdecká 53, 739 61 Třinec 1, Czechia",Třinec,N/A,N/A,N/A,ChIJW7tQhmAFFEcRsJaX3w2QJ9s
Czech Republic,HR systém - půjčovna nářadí,"Frýdecká 549, 739 61 Třinec 1, Czechia",Třinec,N/A,N/A,N/A,ChIJSzyIjZUbFEcRD-PD5JE23-4
Czech Republic,GREMARK CZ s.r.o.,"Rybářská 365, 735 62 Český Těšín 6-Mosty, Czechia",Třinec,N/A,N/A,N/A,ChIJAYX_P-YHFEcRSV5OiiiM2BM
Czech Republic,PŮJČ SI NÁŘADÍ,"Oldřichovice 1065, 739 61 Třinec 1, Czechia",Třinec,N/A,N/A,N/A,ChIJ8XPCvf4PFEcR5SPjgSTL9S4
Czech Republic,Moravskoslezské drátovny a.s.,"Závodní 540/51, 735 06 Karviná 1-Nové Město, Czechia",Karviná,N/A,N/A,N/A,ChIJRzg4rkNVEUcROelSVdQLROc
Czech Republic,JAMAVAMA s.r.o,"Prstná 44, 735 72 Petrovice u Karviné, Czechia",Karviná,N/A,N/A,N/A,ChIJyT27IfVUEUcRq0i_uItiiu4
Czech Republic,"Stavebniny PPK, s.r.o.","Závodní 540, 735 06 Karviná 1, Czechia",Karviná,N/A,N/A,N/A,ChIJRzg4rkNVEUcRyNruH0x-G8I
Czech Republic,Stavebniny DEK Karviná,"Lešetínská 317/12A, 733 01 Karviná 1-Staré Město, Czechia",Karviná,N/A,N/A,N/A,ChIJZ_P7WmJVEUcRa7GITJCsslk
Czech Republic,SWAT-CZ s.r.o.,"U Bažantnice 1759, 735 06 Karviná 6, Czechia",Karviná,N/A,N/A,N/A,ChIJP6IvBm1VEUcRgr17vbweNuw
Czech Republic,"Areál ""KOVONA""","Závodní 540, 735 06 Karviná 1, Czechia",Karviná,N/A,N/A,N/A,ChIJRzg4rkNVEUcR6e7P0MKPDfQ
Czech Republic,GT VRATA s.r.o.,"Rybářská 411, 737 01 Český Těšín 6, Czechia",Karviná,N/A,N/A,N/A,ChIJ4T5LEowFFEcRTWKwJtABIvo
Czech Republic,KUTIL KARVINÁ s.r.o.,"V Aleji 477/5, 734 01 Karviná 4, Czechia",Karviná,N/A,N/A,N/A,ChIJ3ZVyo0JVEUcRv980QXgBDC4
Czech Republic,Kuzník - Majer s.r.o. - STEEL-ER - kovovýroba a ocelové konstrukce,"1 - Staré Město CZ, Lešetínská 366/14, 733 01 Karviná 1-Staré Město, Czechia",Karviná,N/A,N/A,N/A,ChIJF2VWUHD9E0cRyEaQw08RItA
Czech Republic,"FRIMATSTAVO s.r.o Montáže plotů,betonové ploty","Borovy 88, 334 01 Borovy, Czechia",Karviná,N/A,http://www.frimatstavo.cz/,topploty@seznam.cz,ChIJKfzkG6OLl6MRahQWZFEglJM
Czech Republic,"Instalatérství, zámečnictví M.M., spol. s r.o.","U Bažantnice 1759, 735 06 Karviná 6, Czechia",Karviná,N/A,N/A,N/A,ChIJSaIvBm1VEUcRyClmCmttAlM
Czech Republic,Robert Kiwak,"Sportovní, 735 06 Karviná 1, Czechia",Karviná,N/A,N/A,N/A,ChIJowvpSCfcPSERio473G-dpWE
Czech Republic,PRO-DOMA Stavebniny Karviná,"Rudé armády 1866/13a, 733 01 Karviná 1-Hranice, Czechia",Karviná,N/A,N/A,N/A,ChIJtTB2K2G3DkcRkKoEhlCcZdo
Czech Republic,INZBUD STAV s.r.o.,"Dolní Marklovice 392, 735 72 Petrovice u Karviné, Czechia",Karviná,N/A,N/A,N/A,ChIJO1eSnldVEUcRS88bOX0jrJs
Czech Republic,"Technické služby Karviná, a.s.","Bohumínská 1878/6, 735 06 Karviná 6-Nové Město, Czechia",Karviná,N/A,N/A,N/A,ChIJFSRv5m9VEUcRyXuoooqz2KI
Czech Republic,HR systém - půjčovna nářadí,"Bělidlo 100, 733 01 Karviná 1, Czechia",Karviná,N/A,N/A,N/A,ChIJvXRBOWBVEUcREk2PGhbO-SQ
Czech Republic,Prodejna Kutil Barteček Jiří,"tř. Těreškovové 2233/28, 734 01 Karviná 4, Czechia",Karviná,N/A,N/A,N/A,ChIJqYMMKE5VEUcRi8L2svJIS-g
Czech Republic,České Ploty s.r.o.,"Židněves 67, 294 06 Židněves, Czechia",Mladá Boleslav,N/A,N/A,N/A,ChIJhSl8NACrDkcRfQYoJImkRyk
Czech Republic,Stavebniny DEK Mladá Boleslav,"Průmyslová 1267, 293 06 Kosmonosy - Mladá Boleslav, Czechia",Mladá Boleslav,N/A,N/A,N/A,ChIJ-SUuWv9UCUcR8ONmEfOW0Qs
Czech Republic,ZBYKAR ZEMNÍ PRÁCE,"Plazy 41, 293 01 Plazy, Czechia",Mladá Boleslav,N/A,N/A,N/A,ChIJB3jzXS9VCUcRXzDHTrRilX0
Czech Republic,Dřevoobchod Doležal Ltd.,"Ptácká 47, 293 01 Mladá Boleslav IV, Czechia",Mladá Boleslav,N/A,N/A,N/A,ChIJTfF8grhVCUcRfm3uSOMR9d8
Czech Republic,OC KVARTET,"Debřská 1000, 293 06 Kosmonosy, Czechia",Mladá Boleslav,N/A,N/A,N/A,ChIJowid7kRUCUcRKU_9qJmsPsA
Czech Republic,Dřevoset Ltd.,"Kolomuty 72, 293 01 Kolomuty, Czechia",Mladá Boleslav,N/A,N/A,N/A,ChIJKRHsXjRVCUcReuVpb3hFD6Y
Czech Republic,BBR CZ s.r.o. Nejpevnější betonový plot. Nejlevnější realizace. Vše skladem.,"Areál Lučební závody a.s, Pražská 54, 280 02 Kolín, Czechia",Mladá Boleslav,N/A,http://www.beton-cz.cz/,info@beton-cz.cz,ChIJFTYxrLUVDEcR6KniMc4rJV8
Czech Republic,Stavby Hloušek s.r.o.,"Chudoplesy 30, 294 01 Bakov nad Jizerou, Czechia",Mladá Boleslav,N/A,N/A,N/A,ChIJOacs-XRVCUcR4weG26sKjc4
Czech Republic,"Úpravy stromů a keřů, rizikové kácení Anderle Jiří","Josefodolská 389, 293 01 Mladá Boleslav 1-Debř, Czechia",Mladá Boleslav,N/A,N/A,N/A,ChIJt1q-TZhZCUcRwwRyL-Q73KU
Czech Republic,"Zemní a stavební práce, stavebniny Svoboda","Na Koutě 200, 294 04 Dolní Bousov, Czechia",Mladá Boleslav,N/A,N/A,N/A,ChIJ7WekZlGpDkcRuXSGke6EbJw
Czech Republic,Bělské zemní práce a půjčovna stavebního nářadí,"Vrchbělá 482, 294 21 Bělá pod Bezdězem, Czechia",Mladá Boleslav,N/A,N/A,N/A,ChIJoRYAX6BbCUcRG52aGcltYK0
Czech Republic,ANNASTAV CZ s.r.o.,"Přemyslova 523/74, 278 01 Kralupy nad Vltavou 1, Czechia",Mladá Boleslav,N/A,N/A,N/A,ChIJY4gARrLFC0cRdTbVEuUObnk
Czech Republic,Správa Komunikací S.r.o.,"Vančurova 1309, 293 01 Mladá Boleslav III, Czechia",Mladá Boleslav,N/A,N/A,N/A,ChIJxRTk_aBVCUcROdV1UZmKx00
Czech Republic,Boels Česká republika s.r.o. Mladá Boleslav,"Průmyslová 957, 293 06 Mladá Boleslav-Kosmonosy, Czechia",Mladá Boleslav,N/A,N/A,N/A,ChIJt2LqLVJUCUcRLPBjn6bMifU
Czech Republic,RAMIRENT s.r.o.,"Šafaříkova 277, 293 01 Mladá Boleslav 1, Czechia",Mladá Boleslav,N/A,N/A,N/A,ChIJUWtfa6FVCUcRgxV_KTwOamI
Czech Republic,PZ Ploty,"Narysov 51, 261 01 Narysov, Czechia",Příbram,N/A,http://www.pzploty.cz/,info@pzploty.cz,ChIJcYPhWDoPC0cRymRT1HYiQYs
Czech Republic,Stavebniny DEK Příbram,"Obecnická 392, 261 01 Příbram VI, Czechia",Příbram,N/A,N/A,N/A,ChIJ29PXJEIOC0cRWHjuxgwSlQg
Czech Republic,Pletivo Lundák,"Petrovice 29, 262 55 Petrovice, Czechia",Příbram,N/A,N/A,N/A,ChIJydK6E8ZlC0cR1ry1iUaLBxI
Czech Republic,Euro Sitex Ltd.,"K Podlesí 630, 261 01 Příbram 1, Czechia",Příbram,N/A,N/A,N/A,ChIJc2sscUEOC0cRcP-v_OsGeXA
Czech Republic,Petr Kraif,"Malá Hraštice 121, 262 03 Malá Hraštice, Czechia",Příbram,N/A,N/A,N/A,ChIJE2vV5ReeC0cR1DqukOvbrwI
Czech Republic,Želivský - prodej a montáž oplocení,"Rohozná 12, 386 01 Osek-Strakonice 1, Czechia",Příbram,N/A,http://www.ploty-prodej-montaz.cz/,info@plotyzelivsky.cz,ChIJuW0WmAhKC0cRz4eXOuVBzF0
Czech Republic,Bohumil Nový,"Lochovice 30, 267 51 Lochovice, Czechia",Příbram,N/A,N/A,N/A,ChIJPUXUqz6oC0cRm8KP9pAjlVI
Czech Republic,PLOTY OD OTY s.r.o.,"Lom 64, 390 02 Lom, Czechia",Příbram,N/A,http://www.plotyodoty.cz/,info@plotyodoty.cz,ChIJA0d6KRajDEcRf_S9xicjaNI
Czech Republic,Hopplot | Oplocení pozemků,"Hlavní 420, 252 07 Štěchovice, Czechia",Příbram,N/A,https://hopplot.cz/,info@hopplot.cz,ChIJu6sKdldvJ2MRDGpoJBOvoXg
Czech Republic,Mz stavby Marek Zetík,"Gen. Kholla 190, 261 01 Příbram VII, Czechia",Příbram,N/A,N/A,N/A,ChIJ_4wAZiyGS4cRJLLVfX_kEfk
Czech Republic,Rekonstrukce a fasády Příbram Aleš Pokorný,"Vysoká Pec 130, 262 41 Bohutín, Czechia",Příbram,N/A,N/A,N/A,ChIJPT93For_DkYRYhR0jDmbfvc
Czech Republic,JARBAS stavby,"vedle č.p, Lazec 2, 261 01 Příbram 1, Czechia",Příbram,N/A,N/A,N/A,ChIJlaqqjyIOC0cRf7onGIfM0lk
Czech Republic,Oplocení PVC,"Zámecký obvod, 262 72 Březnice, Czechia",Příbram,N/A,http://www.oploceni-pvc.cz/kontakt,oploceni-pvc@seznam.cz,ChIJQ9nbEicUC0cRKPDVqVipQMA
Czech Republic,Stavební práce Příbram,"Družstevní 279, 261 01 Příbram 1-Zdaboř, Czechia",Příbram,N/A,N/A,N/A,ChIJMW4pZRgOC0cRjmfZ0I9uS90
Czech Republic,Darkmont.cz,"Plzeňská 76, 261 01 Příbram I, Czechia",Příbram,N/A,N/A,N/A,ChIJZ-mS0qwPC0cROfr61BDeFpk
Czech Republic,Stavitelství Sedláček,"Prokopská, 261 01 Příbram 1, Czechia",Příbram,N/A,N/A,N/A,ChIJjQRkEnIOC0cRzkd6RuNDuuY
Czech Republic,"ZRUP Příbram a.s. – kovovýroba a výstavba – ocelové konstrukce, modulární stavby a moduly – domy, kanceláře, školy, školky ad","Žežická 522, 261 01 Příbram VII, Czechia",Příbram,N/A,N/A,N/A,ChIJoZY10xsOC0cR_Fk9WJssXbE
Czech Republic,Půjčovna Příbram – Miloslav Švagr,"Obecnická 277, 261 01 Příbram I, Czechia",Příbram,N/A,N/A,N/A,ChIJP2pTRm8OC0cRyzH9B5-73xQ
Czech Republic,"PRO-DOMA Stavebniny Příbram, K Podlesí","K Podlesí 539, 261 01 Příbram 1, Czechia",Příbram,N/A,N/A,N/A,ChIJtUCi8GAOC0cReRmcFDlM-9w
Czech Republic,"Halex-Schauenberg, ocelové stavby s.r.o.","Husova 435, 261 01 Příbram 1-Březové Hory, Czechia",Příbram,N/A,N/A,N/A,ChIJ3VjqCGoOC0cR7xpi3kHD0oE
Czech Republic,ARMO-KVH s.r.o.,"Obecnická 285, 261 01 Příbram 1, Czechia",Příbram,N/A,N/A,N/A,ChIJOy9Ns18OC0cRloOq2qQ1FpI
Czech Republic,"PRO-DOMA Střechy Příbram, V Lukách","V Lukách 1, 262 01 Příbram 1, Czechia",Příbram,N/A,N/A,N/A,ChIJ84sLvocPC0cRilwRfzJTq_o
Czech Republic,Plošiny Příbram - Šmejkal Michal,"Březohorská 447, 261 01 Příbram 1, Czechia",Příbram,N/A,N/A,N/A,ChIJrwC-WhQOC0cROKt42sSshjM
Czech Republic,OBI Půjčovna nářadí Příbram,"Žežická 596, 261 01 Příbram 1, Czechia",Příbram,N/A,N/A,N/A,ChIJpwOHz-8PC0cRRemPsaATu9Y
Czech Republic,Zemní práce Příbram,"Zahradní 3, 262 31 Milín, Czechia",Příbram,N/A,N/A,N/A,ChIJZ3bJyCETC0cRFG1bisa9T8Q
Czech Republic,Vondrášek Pracovní Plošiny S.r.o. - Půjčovna Pracovních Plošin Příbram-Praha-Plzeň,"Milín 416, 262 31 Milín, Czechia",Příbram,N/A,N/A,N/A,ChIJDRB-NbYTC0cR2ipOdQPIdzg
Czech Republic,Kove Tools s.r.o.,"Morávkova 1566, 280 02 Kolín, Czechia",Kolín,N/A,N/A,N/A,ChIJkVHt3NkUDEcRuGLB8tsCFis
Czech Republic,alfaMARKET Kolín - velkoobchod,"Pražská 54/areál Lučebních závodů/, 280 02 Kolín, Czechia",Kolín,N/A,N/A,N/A,ChIJxdDx7x8VDEcRj3MwFv8qFW4
Czech Republic,Mobilní domy Kolín - Marvel,"Palackého 108, 281 01 Velim, Czechia",Kolín,N/A,N/A,N/A,ChIJl3H_-mUVDEcRdQJOadGvFbw
Czech Republic,Mobilnídomy Kolín,"U Vlečky 242, 400 01 Ústí nad Labem-město-Předlice, Czechia",Kolín,N/A,N/A,N/A,ChIJ7xgRDkCFCUcRJis6ecIDJlM
Czech Republic,Vrata Roček,"areál Ferostavu, Ovčárecká 312, 280 02 Kolín 2, Czechia",Kolín,N/A,N/A,N/A,ChIJpdk4WBsVDEcRxs0E0q_cOcc
Czech Republic,"PRO-DOMA, SE - STAVEBNINY COLOGNE","Havlíčkova 290 280 02, 4 Kolín 2, Czechia",Kolín,N/A,N/A,N/A,ChIJ-dMXnkkVDEcRqmFG5w962N4
Czech Republic,Stavební práce - MT stav,"Kolínská 131, 280 02 Ovčáry-Kolín 2, Czechia",Kolín,N/A,N/A,N/A,ChIJLaUrzcLcWEIRUM9KBuoBt94
Czech Republic,"MPL STAVEBNINY, spol. s r.o.","K Raškovci 851, 280 02 Kolín 2, Czechia",Kolín,N/A,N/A,N/A,ChIJNSo35dwUDEcRxZUvkmOceu8
Czech Republic,Stavební práce - Jan Čirák,"Škroupova 597, 280 02 Kolín 2, Czechia",Kolín,N/A,N/A,N/A,ChIJa8pJNz4VDEcRhJYh9xnS6Jk
Czech Republic,Filplot.cz - betonové ploty,"Pucheř 11, 286 01 Kluky-Čáslav, Czechia",Kolín,N/A,https://filplot.cz/,info@filplot.cz,ChIJcyqjAjRFDEcRdHkLjRGrGsI
Czech Republic,MPC Ploty a brány,"285 33 Církvice u Kutné Hory, Czechia",Kolín,N/A,http://www.montazmpc.cz/,montaz.mpc@email.cz,ChIJAQAAANNODEcRKw99WuFbJ1M
Czech Republic,KONČÁK s.r.o.,"Kostelní Lhota 338, 289 12 Kostelní Lhota, Czechia",Kolín,N/A,N/A,N/A,ChIJU6E-iHsODEcRxn50b-W98iI
Czech Republic,Zednické Práce,"Zličská 1363, 280 02 Kolín V, Czechia",Kolín,N/A,N/A,N/A,ChIJo2Ot-R0VDEcROxQT7aWVd1o
Czech Republic,OBI Kolín,"V Kasárnách 1022, 280 02 Kolín 2, Czechia",Kolín,N/A,N/A,N/A,ChIJicUnhN0UDEcRcLVTNhctbXk
Czech Republic,Jan Březina,"Na Svobodném 160, 280 02 Kolín 2, Czechia",Kolín,N/A,N/A,N/A,ChIJyagw19MUDEcREEtK6_kIiQs
Czech Republic,Bernard Červeňák,"Ke Hřbitovu 1218, 280 02 Kolín 2, Czechia",Kolín,N/A,N/A,N/A,ChIJwalp1hgVDEcRvsWibiN5B_c
Czech Republic,"MTC Kolín, s.r.o.","Ovčárecká 575 280 02, 5 Kolín 2, Czechia",Kolín,N/A,N/A,N/A,ChIJ7RVevQUVDEcRz5Ad3zkOsWE
Czech Republic,DOLEŽAL PAVEL-OCELOVÉ KONSTRUKCE,"Dukel. hrdinů 1, 281 23 Starý Kolín, Czechia",Kolín,N/A,N/A,N/A,ChIJKVNFyng_DEcRcQgZLzFmjtI
Czech Republic,Plazmacz Ltd.,"Družstevní 207, 390 02 Tábor 2, Czechia",Tábor,N/A,N/A,N/A,ChIJUaUl4xmYDEcRzfg1ahB9T2o
Czech Republic,Ploty (Josef Nouza),"Blatské sídl., 391 81 Veselí nad Lužnicí 1, Czechia",Tábor,N/A,N/A,N/A,ChIJlekFZc-2DEcRBMY-lLtfOAU
Czech Republic,Ploty-Stavba a montáže plotů,"Ústrašice 53, 390 02 Ústrašice, Czechia",Tábor,N/A,N/A,N/A,ChIJl3d6PLS9DEcRk74CeLCtlI8
Czech Republic,HMPLOTY,"Malšice 333, 391 75 Malšice, Czechia",Tábor,N/A,https://www.hmploty.cz/,info@hmploty.cz,ChIJVfEkH_yjDEcRk-2w6hg3DDM
Czech Republic,Bočan Wood & Steel,"Souběžná 1137, 391 65 Bechyně, Czechia",Tábor,N/A,N/A,N/A,ChIJD9GMDFqmDEcR-jlWyP2f9Sw
Czech Republic,HMdesign Tábor,"Malšice 333, 391 75 Malšice, Czechia",Tábor,N/A,N/A,N/A,ChIJmzd6LfGjDEcRetGd_oulLeM
Czech Republic,Ploty Vlašim s.r.o.,"Vlasákova 222, 258 01 Vlašim, Czechia",Tábor,N/A,http://www.ploty-vlasim.cz/,eshop@ploty-vlasim.cz,ChIJ71kP9SyIDEcRbJLU9ZDtmuw
Czech Republic,VP Tábor - David Tyslbret,"Smyslov, 390 02 Tábor 2, Czechia",Tábor,N/A,N/A,N/A,ChIJseRdgguYDEcRHAU8FQXOzg4
Czech Republic,Tempoline Czech S.r.o.,"Malšice 338, 391 75 Malšice, Czechia",Tábor,N/A,N/A,N/A,ChIJPWNh1byjDEcRLsoC2_PRW4Q
Czech Republic,Stavební firma Josef koky,"Svépomoc 692, 391 02 Tábor-Sezimovo Ústí 2, Czechia",Tábor,N/A,N/A,N/A,ChIJxZojC8efDEcRXaITp11Z7rg
Czech Republic,POCTIVÁ VRATA s.r.o.,"Sedlečko 51, 391 37 Chotoviny, Czechia",Tábor,N/A,N/A,N/A,ChIJxfT5KxCZDEcRnD7RU2Xn7rQ
Czech Republic,Zednické a obkladačské práce,"Tržní 274/2, 390 01 Tábor 1, Czechia",Tábor,N/A,N/A,N/A,ChIJZQR-CG2ZDEcRKDq26g79lrQ
