country,company_name,address,city,phone,website,email,place_id,scraped_emails,scraping_error,all_emails
Finland,Experience Factory Lappari,"Vesaisenkatu 1, 95400 Tornio, Finland",Tornio,,http://www.lappari.fi/,sales@lappari.fi,ChIJF0LVhI9H1UURB9AdT25YfKY,sales@lappari.fi,,sales@lappari.fi
Finland,Tornion Järjestötalo,"Kemintie 53, 95420 Tornio, Finland",Tornio,,http://www.luotsi.net/,info@luotsi.net,ChIJd7LDO5JH1UURov2Iyc0q8RQ,info@luotsi.net,,info@luotsi.net
Finland,Uitonranta,"Pirkankatu 45, 95430 Tornio, Finland",Tornio,,https://www.tornio.fi/asuminen-ja-ymparisto/ymparisto/virkisty-luonnossa/uimarannat/#,,ChIJQ7BPn0hH1UURalZz65SOKsY,"henna.lauhikari@tornio.fi, kirjaamo@tornio.fi",,"henna.lauhikari@tornio.fi, kirjaamo@tornio.fi"
Finland,Tornio Construction Gravel Ltd,"Veturitallintie 18, 95410 Tornio, Finland",Tornio,,https://tornionrakennussora.fi/,posti@tornionrakennussora.fi,ChIJJTjcbYlH1UURHYIKNtPEUDA,posti@tornionrakennussora.fi,,posti@tornionrakennussora.fi
Finland,TSV-Rakennus Oy,"Metallimiehenkatu 9, 95450 Tornio, Finland",Tornio,,http://www.tsvrakennus.fi/,,ChIJQ3B8ao9H1UURIpjkjRb--is,jussi.kantola@tsvrakennus.fi,,jussi.kantola@tsvrakennus.fi
Finland,Tornion Laatulattiat Oy,"L 10, Teollisuuskatu 8-10, 95420 Tornio, Finland",Tornio,,http://www.tornionlaatulattiat.fi/,,ChIJnX1qLbE51UUR3KOedRMs1PQ,"jari.ahokas@tornionlaatulattiat.fi, kosteusmittaus@tornionlaatulattiat.fi",Timeout,"jari.ahokas@tornionlaatulattiat.fi, kosteusmittaus@tornionlaatulattiat.fi"
Finland,Tornion Harjateräs Oy,"Keskikatu 17-19 B 14, 95400 Tornio, Finland",Tornio,,https://www.trht.fi/,info@trht.fi,ChIJY3WoxI1H1UURQYX0ogCkg5I,info@trht.fi,,info@trht.fi
Finland,MJ-Rakennus Oy,"Törmäntie 55, 95410 Tornio, Finland",Tornio,,http://www.mj-rakennus.com/,,ChIJkzeQ9M851UURPGBdznr25dg,info@mj-rakennus.com,,info@mj-rakennus.com
Finland,Hallirakentajat Lappi oy,"Sepänkatu 7, 95420 Tornio, Finland",Tornio,,http://www.hallirakentajat.fi/,,ChIJnUWRHWdH1UURi44o74Za3YQ,joonas.rautio@hallirakentajat.fi,,joonas.rautio@hallirakentajat.fi
Finland,Topplattiat Ky,"Teollisuuskatu 8-10, 95420 Tornio, Finland",Tornio,,https://www.topplattiat.fi/,,ChIJXQ6Xnn441UUR1rm8xWQfqcE,toni@topplattiat.fi,,toni@topplattiat.fi
Finland,Lapin Muuraus-ja Rakennuspalvelu Oy,"Laurinkuja 23, 95410 Tornio, Finland",Tornio,,https://www.muurausjarakennuspalvelu.com/,,ChIJ97rdEV451UUR_MJ7U5cto30,muuraus.alaluusua@gmail.com,,muuraus.alaluusua@gmail.com
Finland,Tornion Työvoimalasäätiö,"Teollisuuskatu 8, 95420 Tornio, Finland",Tornio,,https://www.tyovoimalasaatio.fi/,etunimi.sukunimi@tornio.fi,ChIJF8LTwZFH1UURp2nfp4g21Yk,etunimi.sukunimi@tornio.fi,,etunimi.sukunimi@tornio.fi
Finland,K-Rauta Tornio,"Virkamaankatu 10, 95420 Tornio, Finland",Tornio,,http://www.k-rauta.fi/myymalat/tornio,katarina.naumanen@k-rauta.fi,ChIJsR5PEI5H1UURR524fZ5X5ZQ,,,katarina.naumanen@k-rauta.fi
Finland,Väriraitti Oy,"Torpinkatu 3, 95420 Tornio, Finland",Tornio,,http://www.variraitti.fi/,,ChIJV8FHOpBH1UURORWUyepITlo,myymala@variraitti.fi,,myymala@variraitti.fi
Finland,Arctic Rabbit Oy,"Pirkankatu 34, 95430 Tornio, Finland",Tornio,,http://www.arcticrabbit.fi/,,ChIJ-doyZORH1UUR2TzM96I1-2U,"arcticrabbit@hotmail.com, juhapappila@hotmail.com",,"arcticrabbit@hotmail.com, juhapappila@hotmail.com"
Finland,Tornion Betonirakentajat Oy,"Sepäntie 19, 94500 Lautiosaari, Finland",Tornio,,https://tbroy.fi/,betoni.rakentajat@tbroy.fi,ChIJtRjY2HdH1UURnTZuH2Cwz-k,betoni.rakentajat@tbroy.fi,,betoni.rakentajat@tbroy.fi
Finland,Habita Tornio,"Rajalla Kauppakeskus - På Gränsen Länsiranta 10 LH 1240, 95400 Tornio, Finland",Tornio,,https://www.habita.com/toimipiste/16/Habita-Tornio,jasmine.alamaki@habita.com,ChIJV0o47J1H1UUR-N4ooFoxesc,"jasmine.alamaki@habita.com, tornio@habita.com, jorma.salmela@habita.com, heikki.alasaukko-oja@habita.com",,"heikki.alasaukko-oja@habita.com, jasmine.alamaki@habita.com, jorma.salmela@habita.com, tornio@habita.com"
Finland,Merinotalot / JMV-Rakennus Oy,"Hallituskatu 10, 95400 Tornio, Finland",Tornio,,http://jmvrakennus.fi/,,ChIJpyl46Z5H1UURLcccODkl2Y0,"juho@jmvrakennus.fi, keinonenjonne@gmail.com",,"juho@jmvrakennus.fi, keinonenjonne@gmail.com"
Finland,Takkahuone Tornio/Tulisijakauppa Muuraus ja Laattatyö,"Teollisuuskatu 4, 95420 Tornio, Finland",Tornio,,http://www.muurausjalaattatyo.fi/,info@muurausjalaattatyo.fi,ChIJz6fuETtI1UURUa6fOoNzU0M,", info@muurausjalaattatyo.fi",,info@muurausjalaattatyo.fi
Finland,Insinööritoimisto Rak-Tor,"Torikatu 11, 95400 Tornio, Finland",Tornio,,http://www.raktor.fi/,etunimi.sukunimi@raktor.fi,ChIJPzxl1HdH1UURaoVl_ltcWv8,etunimi.sukunimi@raktor.fi,,etunimi.sukunimi@raktor.fi
Finland,"Vesivek Turku - Kattoremontit, rännit ja salaojaremontit","Vakiotie 9, 21420 Lieto, Finland",Lieto,,https://www.vesivek.fi/toimipiste/turku/,timo.pihlava@vesivek.fi,ChIJm1QsKN9zjEYRgWxSQHkYvh0,"jukka.stenij@vesivek.fi, mikko.pelkonen@vesivek.fi, tatu.koivunen@vesivek.fi, hannu.jussila@vesivek.fi, topias.ranta@vesivek.fi, timo.pihlava@vesivek.fi, hannes.jussila@vesivek.fi, asiakaspalvelu@vesivek.fi, petri.eerikainen@vesivek.fi",,"asiakaspalvelu@vesivek.fi, hannes.jussila@vesivek.fi, hannu.jussila@vesivek.fi, jukka.stenij@vesivek.fi, mikko.pelkonen@vesivek.fi, petri.eerikainen@vesivek.fi, tatu.koivunen@vesivek.fi, timo.pihlava@vesivek.fi, topias.ranta@vesivek.fi"
Finland,"The lure Oy Kuusamo, factory shop / Lifestyle Suvanto Kuusamo","Professori Räsäsentie 1-2, 93600 Kuusamo, Finland",Kuusamo,,https://kuusamonuistin.fi/tehtaanmyymala/,shop@kuusamonuistin.fi,ChIJJYFAQCNQKUQRhyh3giMu35g,,HTTP 503,shop@kuusamonuistin.fi
Finland,Viitosmoottori,"Vehkalahdentie 5, 19210 Heinola, Finland",Heinola,,http://www.viitosmoottori.fi/,info@viitosmoottori.fi,ChIJN6gEiLIgkEYRRxBs8EDl6OQ,info@viitosmoottori.fi,,info@viitosmoottori.fi
Finland,HTA Services / Janitorial Services for detached houses Talkkari,"Kolhontie 10 D, 42700 Keuruu, Finland",Keuruu,,http://www.htapalvelut.fi/,info@htapalvelut.fi,ChIJN11kjEFfj0YRbn_k5diM-7Q,info@htapalvelut.fi,,info@htapalvelut.fi
Finland,Rantala Yhtiöt,"Vihtorinkatu 1, 23800 Laitila, Finland",Laitila,,http://www.rantalayhtiot.fi/,,ChIJAQCQv0vDi0YRijQSBPGq22s,info@rantalayhtiot.fi,,info@rantalayhtiot.fi
Slovenia,"Minis, proizvodnja in storitve, d.o.o.","Velika Pirešica 1, 3310 Žalec, Slovenia",Ljubljana,,http://ograjeminis.si/,info@ograjeminis.si,ChIJi9B7m-NwZUcRXqAerEWogG8,info@ograjeminis.si,,info@ograjeminis.si
Slovenia,"Md konstrukcije, stopnice in ograje, storitve, trgovina, podjetniško in poslovno svetovanje, d.o.o.","Ljubljanska ulica 17b, 2000 Maribor, Slovenia",Maribor,,https://www.bizi.si/MD-KONSTRUKCIJE-STOPNICE-IN-OGRAJE-D-O-O/,novaresitev@gmail.com,ChIJHX1bmqB3b0cRkt5F5ZP6S4w,"novaresitev@gmail.com, info@bizi.si",,"info@bizi.si, novaresitev@gmail.com"
Slovenia,"Spekter Kranj d.o.o., družba za gradbeništvo, storitve in promet z nepremičninami","Mlekarska ulica 13, 4000 Kranj, Slovenia",Kranj,,https://www.spekter-kr.si/,info@spekter-kr.si,ChIJH4mW3-K3ekcR_zIGtIG9Z2s,info@spekter-kr.si,,info@spekter-kr.si
Slovenia,Domgrad storitve d.o.o.,"Pšenična Polica 17, 4207 Cerklje na Gorenjskem, Slovenia",Kranj,,https://zagradnjo.si/,izposodi@zagradnjo.si,ChIJPVxdl7S1ekcR9NQD-hKwGeQ,,SSL Error,izposodi@zagradnjo.si
Slovenia,"Gradton, storitve d.o.o.","Valjavčeva ulica 8, 4000 Kranj, Slovenia",Kranj,,http://gradton.si/,info@gradton.si,ChIJnQqJHiK4ekcRa1O2tJxQG4w,info@gradton.si,,info@gradton.si
Slovenia,"Spekter gradnje, gradbeništvo, trgovina in storitve, d.o.o.","Mlekarska ulica 13, 4000 Kranj, Slovenia",Kranj,,https://www.moja-dejavnost.si/dobro-gradbeno-podjetje-kranj/spekter-gradnje-doo/MM1rbSaW,info@mediaorbis.si,ChIJkUhCoAPIekcRPeypsT3D65I,,,info@mediaorbis.si
Slovenia,Umetnostno kovaštvo in storitve Zvonko Golob s.p.,"Fala 35a, 2352 Selnica ob Dravi, Slovenia",Kranj,,http://www.kovana.si/,info@kovana.si,ChIJr-QQJTebb0cRTAwGBhY7iqI,,HTTP 503,info@kovana.si
Slovenia,"Grim Commerce, trgovina in storitve d.o.o. Koper","Vanganelska cesta 10, 6000 Koper, Slovenia",Koper,,http://grim-commerce.si/,olmo@grim-commerce.si,ChIJSRmaSCpme0cRDptC8H_KzZ8,"salara@grim-commerce.si, olmo@grim-commerce.si",,"olmo@grim-commerce.si, salara@grim-commerce.si"
Slovenia,Gradbene storitve Kastelec Dušan s.p.,"Gotna vas 7, 8000 Novo mesto, Slovenia",Novo Mesto,,http://gradbenistvo-kastelec.si/,kastelec.dusan@siol.net,ChIJHw_qp2BVZEcRQ0ow5UGFdyY,kastelec.dusan@siol.net,,kastelec.dusan@siol.net
Slovenia,"Vsegrad Nm, trgovina in storitve, d.o.o.","Srebrniče 1, 8000 Novo mesto, Slovenia",Novo Mesto,,http://www.vsegrad.si/,jure@vsegrad.si,ChIJ2YLrgLf_ZEcRfg2YnlV4c-4,"info@vsegrad.si, jure@vsegrad.si",,"info@vsegrad.si, jure@vsegrad.si"
Slovenia,Supernova Mercator Novo mesto,"Ljubljanska cesta 47, 8000 Novo mesto, Slovenia",Novo Mesto,,https://www.supernova-mercator-novomesto.si/,info@supernova.si,ChIJ-VdF1iQAZUcRnmFNrUzju_Q,,,info@supernova.si
Slovenia,"Dnl Andi Podlesnik s.p., mehanska obdelava kovin, trgovina in druge poslovne storitve","Pod gozdom 17, 1420 Trbovlje, Slovenia",Trbovlje,,http://www.dnl.si/,andi@dnl.si,ChIJFx9mzaBsZUcRGBM5Ob8RIRw,"info@dnl.si, andi@dnl.si",,"andi@dnl.si, info@dnl.si"
Slovenia,"Žurbi team družba za gradbene storitve, d.o.o., Kamnik","Bakovnik 5 A, 1241 Kamnik, Slovenia",Kamnik,,http://www.zurbiteam.com/,tajnistvo@zurbiteam.si,ChIJx3LIaIhKZUcRt3G67ib4BJE,tajnistvo@zurbiteam.si,,tajnistvo@zurbiteam.si
Slovenia,"Stireks prodaja in storitve, d.o.o.","Vrhpolje pri Kamniku 173, 1241 Kamnik, Slovenia",Kamnik,,http://stireks.si/,info@stireks.si,ChIJr02qU4tKZUcRvvjq8UWkBpE,info@stireks.si,,info@stireks.si
Slovenia,"Beso b, podjetje za gradbene storitve, d.o.o.","Cesta Borisa Kidriča 1, 4270 Jesenice, Slovenia",Jesenice,,http://www.beso.si/,info@beso.si,ChIJ7WNpooWaekcRHIPdvE0IUyw,info@beso.si,,info@beso.si
Slovenia,"Techno Berglez, trgovina, storitve, marketing, d.o.o.","Kapucinski trg 8, 4220 Škofja Loka, Slovenia",Škofja Loka,,http://www.techno-trgovina.com/,info@techno-trgovina.com,ChIJx2fZ3P_FekcR-QdpGR_wp9I,info@techno-trgovina.com,,info@techno-trgovina.com
Slovenia,"Obrtnik podjetje za gradbeno obrtne storitve, Škofja Loka, d.d.","Blaževa ulica 3, 4220 Škofja Loka, Slovenia",Škofja Loka,,https://www.obrtnik.si/,info@obrtnik.si,ChIJawbwyg_GekcRWHIr8kRjjJ8,info@obrtnik.si,,info@obrtnik.si
Slovenia,Petrus trgovina,"Kapucinski trg 8, 4220 Škofja Loka, Slovenia",Škofja Loka,,https://www.petrus.si/,,ChIJTYjI1Y_JekcRp6HcHb9lwzI,"janka@petrus.si, info@petrus.si, peter@petrus.si",,"info@petrus.si, janka@petrus.si, peter@petrus.si"
Slovenia,"Opeka, podjetje za trgovino in storitve, d.o.o.","Suha pri Predosljah 28, 4000 Kranj, Slovenia",Škofja Loka,,http://www.opeka.si/,opeka@siol.net,ChIJkyBnhXK3ekcRICNzoykfl98,opeka@siol.net,,opeka@siol.net
Slovenia,Inoks Knez proizvodnja in storitve d.o.o.,"Tomaška vas 11a, 2383 Šmartno pri Slovenj Gradcu, Slovenia",Slovenj Gradec,,http://www.sineteh.si/,simona@sineteh.si,ChIJ7fm5nyqLb0cRvicefoPll_c,"simona@sineteh.si, info@example.com",,simona@sineteh.si
Slovenia,ELOPS trgovina in storitve,"Ronkova ulica 37, 2380 Slovenj Gradec, Slovenia",Slovenj Gradec,,http://www.elops.mobi/,elops.storitve@gmail.com,ChIJ7YyBhVv1b0cRt3zuurHpNQ0,elops.storitve@gmail.com,,elops.storitve@gmail.com
Slovenia,"Gombač, proizvodnja, trgovina in storitve d.o.o.","Industrijska cesta 6, 6310 Izola, Slovenia",Izola,,https://www.gombac.si/,,ChIJic5cE4tle0cRSOxBwXqthQw,info@gombac.si,,info@gombac.si
Slovenia,"Euroform d.o.o. Črnomelj, storitve, trgovina in proizvodnja","Majer 20a, 8340 Črnomelj, Slovenia",Črnomelj,,http://www.euroform.si/,info@euroform.si,ChIJY7qCMHdcZEcR5Q0nD1BazQE,info@euroform.si,,info@euroform.si
Slovenia,"Junikor proizvodnja, trgovina in storitve d.o.o.","Dobja vas, 2390 Ravne na Koroškem, Slovenia",Ravne na Koroškem,,https://www.junikor.com/mizarstvo-smonkar/,info@junikor.com,ChIJ5ygLhiP5b0cRYbktt-VHb24,info@junikor.com,,info@junikor.com
Slovenia,"Lesarstvo Žaže, Mizarsko, proizvodno in storitveno podjetje, d.o.o.","Tolsti vrh 63 b, 2390 Ravne na Koroškem, Slovenia",Ravne na Koroškem,,http://www.zaze.si/,info@zaze.si,ChIJS0RA2p7wb0cRkHBsqVP8Pjo,,HTTP 503,info@zaze.si
Slovenia,"Biolive, izposoja vozil, oglaševanje, gostinstvo in storitve, d.o.o.","Dobja vas 1, 2390 Ravne na Koroškem, Slovenia",Ravne na Koroškem,,http://www.rentajme.si/,info@rentajme.si,ChIJ-fAgb__5b0cRb4uRyrE3Gng,,,info@rentajme.si
Slovenia,"Kera.Net posredništvo, trgovina ter druge storitve, d.o.o.","Mladinska ulica 15, 8250 Brežice, Slovenia",Brežice,,http://www.kera-net.si/,racunovodstvo@kera-net.si,ChIJfRgJety5ZUcRnw93MBxBAfs,,,racunovodstvo@kera-net.si
Slovenia,Gald proizvodnja in storitve d.o.o.,"Poljubinj 89l, 5220 Tolmin, Slovenia",Tolmin,,http://www.gald.si/,info@gald.si,ChIJh91UwK73ekcRhKUUloFmpSs,info@gald.si,,info@gald.si
Slovenia,"M-Grad, Izvajalsko in storitveno podjetje, d.o.o., Radovljica","Lancovo 50 b, 4240 Radovljica, Slovenia",Radovljica,,http://www.m-grad.com/,mgrad@telemach.net,ChIJw5mpcRiWekcRXZjv7on_nrQ,mgrad@telemach.net,,mgrad@telemach.net
Slovenia,"Montaža Škerjanec, podjetje za storitve, inženiring in trgovino, d.o.o.","Brodišče 18, 1236 Trzin, Slovenia",Trzin,,http://www.montaza-skerjanec.si/,info@lune-invest.si,ChIJSUak2nwzZUcRRwpRLnYGWh4,"info@montaza-skerjanec.si, info@lune-invest.si",,"info@lune-invest.si, info@montaza-skerjanec.si"
Slovenia,Mihaela trgovina in storitve d.o.o.,"Hardek 34f, 2270 Ormož, Slovenia",Ormož,,http://www.mihaela.si/,info@mihaela.si,ChIJM04O6ntab0cREMLsChgffpY,info@mihaela.si,,info@mihaela.si
Slovenia,"Ključavničarstvo, trgovina in storitve Darko Šijanec s.p.","Štajngrova 23, 2234 Benedikt, Slovenia",Lenart,,https://www.moja-dejavnost.si/inox-ograje-maribor/darko-sijanec-sp/MMxz_RYy,info@mediaorbis.si,ChIJtWHL6P9sb0cRQhyRs_ISjOU,,,info@mediaorbis.si
Austria,MSM Zäune GmbH,"Zeppelinstraße 41, 4030 Linz, Austria",Linz,,http://www.msm-zaun.at/,dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com,ChIJ6bhplTW7c0cRIfuu3YuZ4eY,"office@zaun-design.at, office@msm-zaun.at",,"dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com, office@msm-zaun.at, office@zaun-design.at"
Austria,A-Z Montageservice GmbH Garagentore - Zäune - Carports,"Robert-Stolz-Straße 12, 4020 Linz, Austria",Linz,,http://www.a-z-montageservice.at/,robert.wuercher@gmx.at,ChIJFSSMt8aXc0cRla0z4YlwjCA,robert.wuercher@gmx.at,,robert.wuercher@gmx.at
Austria,Bernhofer Zäune by BHB-Partner,"Kapellenstraße 2, 5302 Henndorf am Wallersee, Austria",Salzburg,,http://www.bhb-partner.com/,office@bhb-partner.com,ChIJPb3Jv-medkcRRjqYZwtsaxg,office@bhb-partner.com,,office@bhb-partner.com
Austria,Schmid-Zäune,"Heming 12, 5163 Palting, Austria",Salzburg,,https://www.schmid-zaunmontage.at/,office@schmid-zaunmontage.at,ChIJi8Mm0CKDdkcR3iHYwPCxZqY,office@schmid-zaunmontage.at,,office@schmid-zaunmontage.at
Austria,Hans Weithas Metallbau und Zäune GmbH & Co KG,"Kaplanstraße 8, 6063 Rum, Austria",Innsbruck,,https://www.weithas.at/,hans@weithas.at,ChIJbRYWutdunUcRT8EcuEe0gfE,,,hans@weithas.at
Austria,ICO Gerüstbau & Gerüstverleih GmbH,"Doktor-Franz-Werner-Straße 32, 6020 Innsbruck, Austria",Innsbruck,,https://www.ico-bau.at/,,ChIJ0aNSlsRpnUcRWhbRFTGXPbw,office@ico-bau.at,,office@ico-bau.at
Austria,deinPlatz - Self Storage,"Reitschulgasse 16, 9500 Villach, Austria",Villach,,http://www.deinplatz.at/,info@deinplatz.at,ChIJ0TZWbTSAcEcRTD3VQ4i5cjg,info@deinplatz.at,,info@deinplatz.at
Austria,OGK Zäune GmbH,"IGP Süd Völkermarkt 14, 9100 Völkermarkt, Austria",Villach,,https://ogkzaeune.at/,p.milan@chello.at,ChIJ_Yo4w2kbcEcROcSKYCH7Bwc,"info@ogkzaeune.at, p.milan@chello.at",,"info@ogkzaeune.at, p.milan@chello.at"
Austria,"Schartner Tortechnik - Tore, Zäune & Antriebe","Gärtnerstraße 11, 4600 Wels, Austria",Wels,,http://www.tortechnik.co.at/,office@tortechnik.co.at,ChIJZVFkFLvyc0cR6Osv5r4U3B0,office@tortechnik.co.at,,office@tortechnik.co.at
Austria,OBI store Wiener Neustadt,"Prof.-Dr.-Stephan-Koren-Straße 14, 2700 Wiener Neustadt, Austria",Wiener Neustadt,,https://www.obi.at/markt/wiener-neustadt?wt__mc=gp.at065_Wiener_Neustadt%E2%80%A6,service@obi.at,ChIJv3KGmcrLbUcR9gNCDzwZH20,markta065@obi.at,,"markta065@obi.at, service@obi.at"
Austria,SG Verleih Darko Stajic,"Salbeistraße 3, 4484 Kronstorf, Austria",Steyr,,https://www.sgverleih.at/,,ChIJI7HLHzdLSwUR4BhOFlbr4MY,office@sgverleih.at,,office@sgverleih.at
Austria,AG Zäune,"Am Industriepark 9/b, 9431 Wolfsberg, Austria",Wolfsberg,,https://ag-zaun.at/,support@webador.de,ChIJC8uE6GwhcEcRkYNRITMTUDQ,info@ag-zaun.at,,"info@ag-zaun.at, support@webador.de"
Austria,EPS-Austria GmbH,"Doktor-Knechtl-Straße 1, 4050 Traun, Austria",Traun,,http://www.eps-austria.at/,,ChIJh72F-OKVc0cRbcGhPGsuokc,office@eps-austria.com,,office@eps-austria.com
Austria,Wurz Zäune,"Energiestraße 1, 3304 St. Georgen am Ybbsfelde, Austria",Amstetten,,http://www.zaun-wj.at/,info@zaun-wurz.at,ChIJIS_fNwhHckcRCzmQx1LtoTw,info@zaun-wurz.at,,info@zaun-wurz.at
Austria,TORtechnik Unterland,"Eibergstraße 5, 6330 Kufstein, Austria",Kufstein,,https://tortechnik-unterland.at/,info@tortechnik-unterland.at,ChIJT4jTHgAxdkcRjN8Iy6FWgkc,info@tortechnik-unterland.at,,info@tortechnik-unterland.at
Austria,Motorikpark Kufstein,"Pienzenauerstraße 24, 6330 Kufstein, Austria",Kufstein,,http://www.kufstein.at/,kufstein@lms.tsn.at,ChIJ8TAC3UI3dkcRWwz_CBlfDsU,"booking@kufstein.com, stadtamt@kufstein.at",,"booking@kufstein.com, kufstein@lms.tsn.at, stadtamt@kufstein.at"
Austria,Stock.Storage – Dein Platz. Dein Raum.,"Josef-Sandhofer-Straße 6, 2000 Stockerau, Austria",Stockerau,,https://stock.storage/,office@stock.storage,ChIJdVgZ1wgTbUcRlfLVESyGYds,office@stock.storage,,office@stock.storage
Austria,EUROTOR,"Dunkelsteiner Str. 10, 2630 Ternitz, Austria",Ternitz,,https://www.eurotor.at/,office@eurotor.at,ChIJb6XbxWTQbUcRBulLSkRp_1c,office@eurotor.at,,office@eurotor.at
Austria,Fox Storage Garagenpark Feldkirchen,"Industriestraße, 9560 Feldkirchen in Kärnten, Austria",Feldkirchen,,https://fox-storage.at/,office@fox-storage.at,ChIJIWqx34B7cEcRXKwYXSllEiM,office@fox-storage.at,,office@fox-storage.at
Austria,Garagentore Stephan Seidnitzer,"Kreuterer Str. 23F, 4820 Bad Ischl, Austria",Bad Ischl,,https://www.garagentore-seidnitzer.at/,stephanseidnitzer@icloud.com,ChIJXZRI08yydkcRDT7E8mgCxDQ,stephanseidnitzer@icloud.com,,stephanseidnitzer@icloud.com
Austria,AA Baumanagement GmbH,"Doktor-Alfons-Weissgatterer-Straße 32, 6130 Schwaz, Austria",Schwaz,,https://www.aa-baumanagement.at/,,ChIJMWX4NBp9nUcRB18W3_kd9NA,sekretariat@aa-baumanagement.at,,sekretariat@aa-baumanagement.at
Austria,metallbau tuschek gmbh,"Koaserbauer-Straße 4, 4810 Gmunden, Austria",Gmunden,,https://www.metallbau-tuschek.at/,,ChIJOeQW_Sr8c0cRurOs5uWpNuE,office@metallbau-tuschek.at,,office@metallbau-tuschek.at
Hungary,Kapu készítés,"Budapest, Bekecs u. 82, 1162 Hungary",Budapest,,http://www.kapukeszites.hu/,kapukeszitesub@gmail.com,ChIJPSvH2h3FQUcRBQ6XrLR26og,kapukeszitesub@gmail.com,,kapukeszitesub@gmail.com
Hungary,Építőipari gépkölcsönző Debrecen | Bestrental |,"Debrecen, Monostorpályi út 33, 4030 Hungary",Debrecen,,http://bestrental.hu/kolcsonzes/kolcsonzes-k1.html,,ChIJFe_B8_QOR0cR51rChe3UwN0,iroda@lmaxkft.hu,,iroda@lmaxkft.hu
Hungary,Bestrental Csavarbolt Debrecen,"Debrecen, Monostorpályi út 33, 4030 Hungary",Debrecen,,http://www.bestrental.hu/,,ChIJu7tIh_QOR0cR3g8vTdmTxgE,iroda@lmaxkft.hu,,iroda@lmaxkft.hu
Hungary,Precíz Creator Kft.,"Debrecen, Madár utca 3, 4002 Hungary",Debrecen,,http://www.ujjaepitok.hu/,howell.liberty@atithte.si,ChIJj4Fo2WEOR0cR4SBrxnDHzZg,,,howell.liberty@atithte.si
Hungary,Dritor Plusz Kft.,"Debrecen, Külső, Kassai út 49, 4014 Hungary",Debrecen,,http://www.dritorpluszkft.hu/,dpferi@gmail.com,ChIJp7j3q5gSR0cRl03Crl6IGsk,"dobaine.ildiko@dritorpluszkft.hu, dobai.viktoria@dritorpluszkft.hu, dpferi@gmail.com",,"dobai.viktoria@dritorpluszkft.hu, dobaine.ildiko@dritorpluszkft.hu, dpferi@gmail.com"
Hungary,WPC STORE,"Debrecen, Köntösgát sor 15, 4031 Hungary",Debrecen,,https://wpcstore.hu/,info@wpcstore.hu,ChIJ_12vI-gRR0cRDklCIOO6QYI,info@wpcstore.hu,,info@wpcstore.hu
Hungary,Okoskapuk,"Miskolc, Szilágyi Dezső u. 52, 3529 Hungary",Miskolc,,http://www.okoskapuk.hu/,okoskapuk@gmail.com,ChIJc4bTV6xIY0MRGZIBCfLbPKA,,HTTP 503,okoskapuk@gmail.com
Hungary,"Tömlőgyártás, Munkahenger Javítás, Hidro-Mobil Kft. Parker Store, Perma Hungary","Pécs, Pécsváradi út 12/1, 7630 Hungary",Pécs,,http://www.hidro-mobil.hu/,webshop@hidro-mobil.hu,ChIJx6iZ59iwQkcRoTdFWxxt89E,"info@hidro-mobil.hu, webshop@hidro-mobil.hu",,"info@hidro-mobil.hu, webshop@hidro-mobil.hu"
Hungary,"Telesys Kft. - Ipari kapu rendszerek, ajtó rendszerek, dokkoló rendszerek,garázskapu","Pécs, Rácvárosi út 62, 7634 Hungary",Pécs,,https://telesys.hu/,automatika@telesys.hu,ChIJn-gwJP-xQkcR46S9yYNuO4o,,HTTP 503,automatika@telesys.hu
Hungary,Torland-Ker Kft.,"Győr, Tőzike u. 3, 9026 Hungary",Győr,,http://www.torland.hu/,info@torland.hu,ChIJqWIzmNe_a0cRMW77_TBmY68,,,info@torland.hu
Hungary,Y-Szektor Kft,"Nyíregyháza, Pazonyi út 55, 4400 Hungary",Nyíregyháza,,https://www.yszektor.hu/,info@yszektor.hu,ChIJq_0HQgGfOEcRyJw2G40qJRw,"info@yszektor.hu, contact@domain.com, lemezker@yszektor.hu",,"info@yszektor.hu, lemezker@yszektor.hu"
Hungary,Nyírségi Építőipari Kft.,"Nyíregyháza, Pásztor köz 7, 4405 Hungary",Nyíregyháza,,http://nyirepitok.hu/,,ChIJ-2ONrgyfOEcRKOul-90C_Xc,"nyirsegiepitokft@gmail.com, info@nyirepitok.hu",,"info@nyirepitok.hu, nyirsegiepitokft@gmail.com"
Hungary,Asztalos Székesfehérvár - Árki és Árki bútorasztalos műhely,"Székesfehérvár, Seregélyesi út 61, 8000 Hungary",Székesfehérvár,,https://asztalosszekesfehervar.hu/,info@asztalosszekesfehervar.hu,ChIJ40Z1eY73aUcRW-FwBm37-h0,,,info@asztalosszekesfehervar.hu
Hungary,VINEX Villanypásztor Szaküzlet és Állattartók Boltja,"Szombathely, Bethlen Gábor u. 4, 9700 Hungary",Szombathely,,https://vinexvillanypasztor.hu/,info@vinexbt.hu,ChIJFRzmijW4bkcR2U8x_jRZskE,info@vinexbt.hu,,info@vinexbt.hu
Hungary,Lakatos Szol-Team Kft - Kapukészítő,"Szolnok, Daru u. 1, 5000 Hungary",Szolnok,,https://lakatosszolnok.hu/,info@lakatosszolnok.hu,ChIJCdB_DC1BQUcROjXswugLLUk,,SSL Error,info@lakatosszolnok.hu
